temperature_mean,temperature_max,temperature_min,precipitation,snowfall,wind_speed_max,wind_gusts_max,et0,dew_point,humidity_mean,humidity_min,soil_moisture_0_7,soil_moisture_7_28,soil_moisture_28_100,soil_temperature_0_7,soil_temperature_7_28,soil_temperature_28_100,solar_radiation,cloud_cover,pressure,month,drought_score,drought,sukhovey_score,sukhovey,early_snow_score,early_snow
10.1,18.1,1.0,1.1,0.0,21.2,42.5,3.8,3.8,68,38,0.471,0.467,0.407,8.7,6.3,2.6,24.9,56,981.1,5,0,0,1,0,0,0
6.4,8.9,3.8,5.4,0.0,18.6,37.1,1.57,3.5,82,67,0.487,0.468,0.409,7.9,7.4,2.8,12.41,83,986.4,5,0,0,0,0,0,0
10.3,17.6,1.2,0.0,0.0,38.2,72.4,4.34,1.9,59,40,0.475,0.468,0.411,8.4,6.3,2.9,25.88,47,987.7,5,1,0,3,1,0,0
8.5,15.0,6.1,3.5,0.0,22.1,47.5,1.38,5.4,81,55,0.482,0.465,0.411,8.8,7.9,3.1,7.6,94,985.7,5,0,0,1,0,0,0
6.3,7.8,5.2,11.6,0.0,14.8,29.2,0.68,5.2,92,84,0.503,0.492,0.415,6.3,6.3,3.3,4.61,88,988.7,5,0,0,0,0,0,0
8.7,14.6,-0.7,0.0,0.0,10.2,16.2,3.24,2.3,69,38,0.494,0.492,0.421,7.8,5.8,3.3,22.56,59,995.6,5,1,0,1,0,0,0
13.5,19.7,6.5,5.4,0.0,13.9,24.5,3.71,6.0,64,35,0.488,0.482,0.423,11.2,7.9,3.5,20.11,68,989.8,6,1,0,0,0,0,0
15.2,19.8,10.2,2.5,0.0,12.7,28.4,4.21,8.2,66,39,0.49,0.49,0.424,13.7,10.0,4.1,24.81,51,989.2,6,0,0,0,0,0,0
18.6,25.1,10.1,0.0,0.0,25.1,49.0,6.33,7.9,54,31,0.46,0.474,0.422,15.1,11.4,4.8,27.84,54,988.7,6,3,1,2,0,0,0
17.8,21.4,14.2,0.0,0.0,18.8,34.2,3.78,13.3,76,55,0.444,0.46,0.42,16.7,13.4,5.5,20.94,63,988.2,6,1,0,1,0,0,0
20.8,26.9,14.8,0.0,0.0,26.1,54.7,5.03,13.8,68,36,0.434,0.45,0.418,17.8,14.3,6.4,21.13,55,983.7,6,2,0,2,0,0,0
20.7,25.2,16.8,3.4,0.0,16.9,38.2,4.43,16.5,78,59,0.433,0.44,0.415,19.0,15.6,7.2,24.13,51,977.6,6,0,0,0,0,0,0
20.7,24.4,16.7,3.7,0.0,20.5,46.8,4.23,16.2,76,61,0.452,0.435,0.414,19.0,16.2,8.0,22.01,63,974.0,6,0,0,1,0,0,0
19.7,24.1,14.8,1.2,0.0,13.4,35.6,3.92,16.4,82,68,0.45,0.432,0.412,18.8,16.3,8.7,21.34,57,976.2,6,0,0,0,0,0,0
20.7,26.6,15.3,13.9,0.0,16.3,29.2,4.09,17.5,83,65,0.47,0.435,0.412,19.4,16.6,9.3,21.0,76,977.3,6,0,0,0,0,0,0
18.9,21.9,16.5,6.7,0.0,21.4,40.0,2.59,17.5,92,84,0.491,0.462,0.413,18.6,16.9,9.9,15.4,80,977.3,6,0,0,1,0,0,0
18.1,21.9,14.6,0.3,0.0,24.2,50.4,3.95,13.8,77,55,0.475,0.47,0.415,17.8,16.2,10.3,22.51,62,985.5,6,1,0,2,0,0,0
19.0,23.5,13.9,0.0,0.0,24.2,45.4,4.69,12.0,67,43,0.455,0.46,0.414,17.7,15.8,10.6,22.87,41,990.0,6,2,0,2,0,0,0
21.6,27.3,13.1,0.0,0.0,9.7,23.4,5.57,13.7,64,41,0.432,0.448,0.412,19.3,16.3,10.8,28.42,22,990.0,6,2,0,1,0,0,0
22.3,27.6,18.1,5.1,0.0,10.4,30.2,4.06,19.1,83,65,0.431,0.438,0.41,21.0,17.9,11.2,21.05,56,986.9,6,0,0,0,0,0,0
23.4,27.9,17.6,4.2,0.0,8.9,23.4,4.76,20.0,82,66,0.456,0.441,0.41,22.3,18.9,11.6,24.35,61,986.4,6,1,0,0,0,0,0
25.1,30.2,19.0,1.2,0.0,10.6,23.4,5.4,19.1,72,46,0.436,0.435,0.408,23.3,20.0,12.2,25.71,41,985.8,6,2,0,1,0,0,0
23.0,27.8,19.0,2.8,0.0,14.7,32.4,4.2,19.1,79,59,0.427,0.427,0.406,22.3,20.3,12.7,21.1,34,984.8,6,0,0,0,0,0,0
18.6,22.2,13.3,0.0,0.0,20.6,40.7,5.0,11.0,63,39,0.423,0.422,0.407,19.7,19.2,13.1,25.78,38,990.4,6,2,0,2,0,0,0
18.9,24.4,10.3,0.0,0.0,15.7,25.2,5.47,10.3,60,40,0.402,0.414,0.405,18.3,17.3,13.2,28.85,29,989.9,6,2,0,1,0,0,0
23.2,29.5,17.8,0.1,0.0,21.9,47.5,6.15,14.5,59,47,0.384,0.404,0.403,21.0,18.4,13.2,24.93,39,977.2,6,2,0,2,0,0,0
21.3,25.4,17.7,4.2,0.0,17.7,37.4,4.33,17.3,79,65,0.389,0.398,0.402,21.2,19.6,13.5,22.81,56,971.5,6,0,0,0,0,0,0
21.6,26.4,17.0,0.1,0.0,15.1,37.8,4.38,17.0,77,55,0.394,0.395,0.403,21.0,19.1,13.7,23.37,46,974.4,6,1,0,1,0,0,0
24.5,30.6,17.8,0.0,0.0,17.5,36.7,5.79,16.3,63,39,0.38,0.388,0.401,22.1,19.6,13.9,24.05,66,974.6,6,2,0,2,0,0,0
21.8,26.7,17.1,3.2,0.0,22.4,49.3,5.17,15.6,69,52,0.387,0.381,0.399,21.5,20.2,14.2,24.88,26,973.2,6,1,0,1,0,0,0
19.1,23.5,15.4,0.2,0.0,30.1,60.1,4.5,12.8,67,55,0.385,0.381,0.401,19.3,19.1,14.3,21.54,49,974.6,6,2,0,3,1,0,0
20.6,26.9,14.3,0.4,0.0,19.2,52.9,4.02,13.8,67,48,0.38,0.381,0.403,19.1,18.2,14.3,16.95,66,976.3,6,1,0,2,0,0,0
20.8,26.2,13.4,0.0,0.0,13.7,23.4,5.31,13.3,66,39,0.368,0.376,0.402,20.5,18.7,14.3,27.35,49,980.8,6,2,0,1,0,0,0
23.4,27.9,17.9,0.2,0.0,26.8,47.5,4.63,16.4,65,55,0.356,0.373,0.402,21.3,19.4,14.4,17.74,92,975.1,6,2,0,2,0,0,0
20.3,24.1,15.5,0.2,0.0,26.7,51.1,5.37,12.3,62,43,0.348,0.372,0.404,20.4,19.7,14.5,25.36,33,972.8,6,2,0,2,0,0,0
18.4,22.2,15.3,6.8,0.0,19.2,47.2,3.6,14.0,76,59,0.368,0.37,0.404,19.2,18.7,14.6,17.98,62,971.0,6,0,0,1,0,0,0
17.6,21.5,13.1,9.5,0.0,8.5,28.4,3.51,13.7,79,56,0.434,0.373,0.405,18.1,17.8,14.6,20.07,64,970.7,7,0,0,0,0,0,0
17.3,21.5,14.4,18.3,0.0,11.7,37.1,1.79,15.9,92,79,0.495,0.418,0.405,17.5,17.2,14.4,9.8,98,971.4,7,0,0,0,0,0,0
17.1,19.1,15.5,5.5,0.0,21.6,39.6,2.11,15.5,91,83,0.484,0.457,0.405,17.5,16.9,14.3,13.62,79,977.2,7,0,0,0,0,0,0
18.7,23.0,14.3,0.2,0.0,18.7,39.6,3.66,14.3,77,58,0.465,0.461,0.409,18.0,16.8,14.1,19.57,71,983.2,7,1,0,1,0,0,0
19.1,23.2,13.7,11.9,0.0,16.0,37.8,3.01,16.3,85,66,0.467,0.458,0.41,18.3,17.1,14.0,16.31,62,980.5,7,0,0,0,0,0,0
18.3,20.6,15.9,3.3,0.0,23.6,41.4,2.46,16.3,88,73,0.493,0.48,0.413,18.4,17.6,14.0,14.55,94,979.2,7,0,0,1,0,0,0
19.3,22.6,16.9,1.9,0.0,20.1,38.9,2.79,17.3,88,72,0.479,0.475,0.417,19.0,17.6,14.0,15.95,84,980.1,7,0,0,0,0,0,0
20.5,24.4,16.5,0.0,0.0,18.7,37.4,4.54,15.5,75,52,0.463,0.467,0.419,20.0,18.1,14.0,23.8,64,982.4,7,2,0,1,0,0,0
19.6,24.9,13.1,0.0,0.0,13.0,32.4,3.99,14.3,74,50,0.444,0.456,0.419,19.1,18.0,14.1,21.17,31,987.4,7,1,0,1,0,0,0
21.2,26.4,13.5,0.0,0.0,7.5,19.1,4.61,14.4,69,45,0.429,0.442,0.415,19.6,18.1,14.2,23.74,18,989.8,7,2,0,1,0,0,0
21.8,28.1,13.7,0.0,0.0,8.4,15.1,4.8,14.7,68,41,0.412,0.426,0.409,20.5,18.7,14.3,24.41,18,986.2,7,2,0,1,0,0,0
23.5,29.2,16.7,0.0,0.0,17.7,34.9,5.92,15.3,63,39,0.393,0.415,0.406,21.5,19.5,14.5,25.08,24,978.4,7,2,0,1,0,0,0
24.6,30.1,18.4,0.1,0.0,22.9,45.0,5.81,16.8,64,43,0.376,0.403,0.402,22.5,20.3,14.8,23.18,67,976.2,7,2,0,3,1,0,0
23.3,28.6,18.9,0.9,0.0,19.3,44.6,4.63,17.9,73,49,0.366,0.396,0.401,22.1,20.7,15.1,20.64,89,978.0,7,2,0,2,0,0,0
22.0,27.1,18.0,3.8,0.0,16.5,38.5,3.64,17.8,78,62,0.375,0.391,0.4,21.5,20.5,15.4,16.84,90,979.8,7,0,0,0,0,0,0
21.1,25.7,18.4,17.6,0.0,19.7,40.0,2.74,19.2,89,76,0.435,0.393,0.399,20.9,20.1,15.6,14.79,97,979.3,7,0,0,1,0,0,0
18.8,20.5,17.3,5.1,0.0,17.8,30.6,1.03,17.9,95,85,0.482,0.426,0.399,19.2,19.0,15.7,4.97,94,978.4,7,0,0,0,0,0,0
18.9,21.9,16.6,3.9,0.0,17.0,31.7,2.24,16.7,87,72,0.469,0.437,0.399,18.8,18.0,15.6,11.58,81,976.5,7,0,0,0,0,0,0
19.0,23.1,15.2,1.1,0.0,13.1,27.7,3.08,15.5,81,62,0.458,0.439,0.398,18.9,17.9,15.5,16.44,66,974.7,7,0,0,0,0,0,0
19.4,23.9,13.3,0.2,0.0,16.8,31.3,4.36,13.7,72,48,0.442,0.435,0.398,19.0,18.0,15.4,22.05,55,974.3,7,1,0,1,0,0,0
20.9,25.2,16.7,0.6,0.0,19.4,38.9,3.94,17.2,80,62,0.436,0.428,0.397,20.5,18.7,15.4,21.03,65,977.6,7,1,0,1,0,0,0
20.8,25.6,15.0,1.7,0.0,11.1,26.3,3.98,16.8,80,60,0.428,0.422,0.396,20.6,19.2,15.4,21.25,58,979.6,7,0,0,0,0,0,0
21.6,26.2,17.2,1.9,0.0,20.6,42.1,4.57,16.7,76,50,0.449,0.421,0.397,21.2,19.9,15.6,23.26,56,975.1,7,1,0,1,0,0,0
16.3,18.3,13.8,1.1,0.0,15.2,30.2,2.02,13.7,85,73,0.435,0.419,0.397,17.9,18.8,15.7,10.95,87,975.8,7,0,0,0,0,0,0
16.6,20.4,11.8,0.0,0.0,17.4,28.1,2.55,13.0,81,58,0.428,0.418,0.399,17.1,17.1,15.6,12.68,93,977.8,7,1,0,1,0,0,0
19.5,26.6,14.9,1.3,0.0,21.8,49.3,3.34,15.5,78,65,0.421,0.415,0.399,18.3,17.2,15.4,14.67,77,970.3,7,0,0,1,0,0,0
18.3,23.2,14.0,0.0,0.0,30.6,58.0,4.65,10.9,64,40,0.415,0.412,0.399,17.9,17.8,15.3,21.52,39,973.3,7,2,0,3,1,0,0
16.5,20.8,12.8,0.6,0.0,21.5,43.9,2.87,11.5,73,53,0.403,0.409,0.4,16.5,17.0,15.3,13.25,56,976.5,7,1,0,2,0,0,0
16.8,20.8,12.3,0.0,0.0,24.7,47.9,3.68,10.8,70,50,0.395,0.406,0.401,16.5,16.5,15.1,18.9,48,978.2,7,1,0,2,0,0,0
18.8,24.8,11.4,0.2,0.0,19.9,40.0,4.47,12.3,68,46,0.385,0.402,0.401,17.6,16.8,15.0,22.33,40,979.3,7,1,0,2,0,0,0
23.3,30.3,15.9,0.4,0.0,17.3,42.8,5.35,16.1,66,41,0.377,0.394,0.399,20.9,18.3,15.0,24.8,29,980.5,7,2,0,3,1,0,0
23.9,30.2,17.8,0.4,0.0,19.5,40.0,4.94,16.4,64,45,0.366,0.386,0.396,21.9,20.1,15.3,19.42,88,977.6,8,2,0,3,1,0,0
22.0,27.0,17.6,3.1,0.0,9.7,22.3,3.86,16.6,73,49,0.375,0.381,0.395,21.6,20.5,15.6,19.17,69,972.9,8,0,0,0,0,0,0
21.0,26.1,15.9,0.0,0.0,15.1,30.6,4.61,14.2,68,43,0.39,0.377,0.394,20.9,20.2,15.9,22.3,37,975.2,8,2,0,1,0,0,0
18.3,21.7,15.1,5.3,0.0,17.5,37.4,2.64,14.4,79,66,0.397,0.376,0.394,18.5,19.1,16.1,13.08,74,975.7,8,0,0,0,0,0,0
19.6,25.4,13.2,0.1,0.0,17.1,40.0,4.31,14.4,74,53,0.412,0.377,0.394,19.1,18.3,16.1,22.01,32,978.4,8,1,0,2,0,0,0
20.7,25.7,15.9,0.3,0.0,16.0,38.5,3.06,15.8,75,55,0.398,0.375,0.394,19.6,18.7,16.1,13.03,92,980.1,8,1,0,1,0,0,0
20.2,24.6,16.6,4.3,0.0,9.2,22.3,3.11,16.6,81,59,0.424,0.376,0.394,20.1,19.0,16.1,16.15,82,978.3,8,0,0,0,0,0,0
16.8,18.5,15.0,3.2,0.0,16.2,28.8,1.41,15.6,93,86,0.435,0.382,0.395,17.6,18.4,16.2,8.19,98,979.0,8,0,0,0,0,0,0
14.6,15.8,12.1,1.5,0.0,21.3,42.5,1.83,11.0,80,63,0.439,0.388,0.396,15.9,16.7,16.0,7.02,100,978.6,8,0,0,1,0,0,0
14.0,17.4,11.0,0.4,0.0,16.0,29.9,2.3,9.3,74,57,0.428,0.393,0.398,14.7,15.3,15.7,11.47,83,982.9,8,1,0,1,0,0,0
15.1,19.2,9.5,0.0,0.0,8.8,15.8,2.78,8.4,67,43,0.416,0.393,0.398,15.3,15.0,15.4,14.96,77,983.7,8,1,0,1,0,0,0
17.4,21.9,13.4,0.3,0.0,13.9,28.8,3.03,11.2,68,50,0.408,0.39,0.397,16.7,15.8,15.1,14.4,75,979.6,8,1,0,1,0,0,0
18.4,23.3,14.2,7.0,0.0,23.4,57.2,3.31,14.2,78,56,0.411,0.387,0.396,17.6,16.8,15.0,15.38,57,976.7,8,0,0,1,0,0,0
17.4,22.5,12.8,0.1,0.0,29.8,58.0,4.05,11.3,70,45,0.44,0.39,0.396,17.1,17.1,15.1,18.97,30,975.9,8,1,0,2,0,0,0
16.2,21.2,12.6,1.1,0.0,20.6,49.3,3.32,11.2,73,51,0.414,0.389,0.396,16.5,17.0,15.1,16.69,43,976.1,8,0,0,1,0,0,0
15.3,19.2,12.1,10.2,0.0,19.0,46.1,2.75,12.1,82,66,0.432,0.39,0.395,15.9,16.4,15.1,16.69,59,973.3,8,0,0,1,0,0,0
15.6,20.6,10.4,0.5,0.0,17.1,38.5,3.63,10.8,75,54,0.451,0.403,0.395,16.0,16.1,15.0,21.05,32,975.5,8,1,0,1,0,0,0
15.6,20.5,11.6,1.7,0.0,17.4,37.1,3.14,11.1,76,54,0.438,0.404,0.394,16.0,16.1,14.9,17.72,48,976.3,8,0,0,0,0,0,0
16.2,19.9,12.4,3.7,0.0,14.9,38.2,2.79,13.0,82,64,0.444,0.406,0.394,16.4,16.1,14.9,16.72,85,979.1,8,0,0,0,0,0,0
16.9,21.6,13.0,3.1,0.0,14.7,34.2,2.97,13.3,81,57,0.46,0.409,0.393,17.1,16.4,14.9,16.31,64,979.1,8,0,0,0,0,0,0
17.0,22.1,10.7,0.1,0.0,11.4,29.5,3.53,11.7,73,51,0.439,0.41,0.39,16.7,16.4,14.9,19.53,38,980.9,8,1,0,1,0,0,0
16.4,19.5,14.1,7.9,0.0,23.5,35.3,1.87,13.5,83,73,0.463,0.414,0.39,16.5,16.5,14.9,9.17,88,975.3,8,0,0,0,0,0,0
14.0,17.2,10.6,3.8,0.0,17.5,34.9,2.19,11.4,85,64,0.468,0.429,0.39,15.3,15.7,14.9,14.08,74,972.2,8,0,0,0,0,0,0
12.5,13.2,11.8,3.8,0.0,27.1,51.1,0.55,11.8,96,87,0.472,0.437,0.391,13.5,14.7,14.7,2.27,100,976.0,8,0,0,1,0,0,0
12.6,14.1,11.4,1.2,0.0,26.7,46.8,0.78,11.2,91,86,0.478,0.45,0.392,12.9,13.5,14.5,2.79,100,982.6,8,0,0,1,0,0,0
14.4,18.1,10.9,1.3,0.0,13.9,34.6,2.44,11.4,84,62,0.467,0.452,0.394,14.7,13.9,14.2,15.57,73,986.9,8,0,0,0,0,0,0
14.0,19.2,8.7,0.3,0.0,11.4,25.6,2.61,9.6,77,51,0.456,0.449,0.394,14.0,14.1,14.0,14.75,35,990.1,8,1,0,1,0,0,0
14.2,21.1,7.9,0.0,0.0,8.8,24.8,2.57,9.7,77,49,0.445,0.444,0.394,14.1,14.4,13.9,15.33,41,993.0,8,1,0,1,0,0,0
16.9,22.8,10.7,0.2,0.0,24.9,48.6,3.48,11.8,74,53,0.434,0.437,0.392,15.5,15.0,13.9,17.51,41,987.9,8,1,0,2,0,0,0
14.0,16.6,11.6,1.4,0.0,11.2,27.0,1.59,11.6,86,73,0.432,0.431,0.391,14.4,15.0,13.9,9.23,62,988.8,8,0,0,0,0,0,0
11.8,15.6,8.0,1.9,0.0,21.2,37.8,2.26,8.8,83,64,0.44,0.43,0.392,13.3,14.1,13.9,14.78,55,991.1,8,0,0,0,0,0,0
9.5,13.1,6.6,1.0,0.0,24.9,45.4,2.01,5.8,79,54,0.445,0.43,0.393,10.9,12.6,13.7,12.77,66,995.8,9,1,0,2,0,0,0
12.3,18.6,5.2,0.0,0.0,27.8,53.3,3.45,5.9,68,44,0.447,0.429,0.393,11.7,12.0,13.4,18.42,60,996.2,9,1,0,2,0,0,0
13.2,16.9,10.4,3.5,0.0,20.6,44.3,1.57,10.3,83,68,0.464,0.428,0.391,12.9,13.0,13.2,7.57,87,987.4,9,0,0,1,0,0,0
10.1,11.9,8.8,2.3,0.0,19.2,31.7,1.36,8.6,91,80,0.471,0.435,0.391,11.9,12.7,13.1,10.69,82,985.8,9,0,0,0,0,0,0
9.8,12.5,8.2,5.6,0.0,24.5,47.5,1.33,7.6,87,68,0.487,0.451,0.392,11.0,11.8,12.9,8.22,88,987.6,9,0,0,1,0,0,0
8.7,10.7,7.1,1.6,0.0,21.5,41.4,1.28,5.8,82,65,0.479,0.46,0.394,9.6,10.8,12.6,7.42,88,987.9,9,0,0,1,0,0,0
9.9,11.3,7.7,3.4,0.0,21.3,39.6,0.78,8.6,91,82,0.48,0.463,0.397,9.8,10.4,12.3,4.59,100,987.5,9,0,0,0,0,0,0
12.8,16.7,10.2,0.2,0.0,11.9,23.8,1.65,9.8,83,60,0.477,0.467,0.398,12.3,11.3,12.1,9.04,75,993.5,9,1,0,1,0,0,0
15.1,20.3,10.6,1.1,0.0,13.3,25.6,2.44,11.4,79,65,0.464,0.462,0.399,13.8,12.5,12.0,13.47,36,994.5,9,0,0,0,0,0,0
14.6,18.8,11.5,0.5,0.0,13.8,29.9,1.7,10.9,81,51,0.461,0.458,0.399,14.3,13.6,12.2,8.51,76,998.0,9,1,0,1,0,0,0
13.0,17.7,9.1,0.0,0.0,15.0,29.9,2.28,8.6,76,51,0.453,0.454,0.398,13.2,13.3,12.3,12.66,59,1001.9,9,1,0,1,0,0,0
11.4,17.1,5.6,0.0,0.0,16.9,35.6,2.57,6.6,75,48,0.445,0.449,0.398,11.7,12.5,12.3,15.92,56,1005.0,9,1,0,1,0,0,0
14.8,20.7,9.9,0.1,0.0,17.7,36.4,2.63,10.6,78,53,0.441,0.443,0.396,13.7,13.0,12.3,14.27,40,1000.9,9,1,0,1,0,0,0
13.6,19.5,8.1,0.1,0.0,14.6,30.6,2.39,9.1,77,51,0.431,0.435,0.393,13.3,13.4,12.4,13.24,52,997.7,9,1,0,1,0,0,0
12.4,18.5,6.8,1.8,0.0,15.3,33.5,1.9,9.7,84,66,0.434,0.43,0.392,12.3,12.9,12.5,11.41,35,996.5,9,0,0,0,0,0,0
7.7,12.6,2.5,0.0,0.0,20.1,42.1,2.3,2.1,71,43,0.443,0.429,0.391,9.4,11.9,12.5,15.13,10,1002.8,9,1,0,2,0,0,0
6.8,14.8,-0.6,0.0,0.0,10.8,26.3,2.26,1.6,74,41,0.43,0.425,0.387,7.7,9.9,12.2,15.35,0,1006.7,9,1,0,1,0,0,0
8.2,17.0,-0.8,0.0,0.0,10.8,16.6,2.36,2.2,71,35,0.42,0.418,0.384,8.0,9.3,11.8,15.21,0,1004.6,9,2,0,1,0,0,0
9.6,17.8,0.8,0.0,0.0,11.8,25.6,2.61,2.4,67,34,0.407,0.408,0.378,9.2,9.6,11.5,14.81,4,997.2,9,2,0,1,0,0,0
10.3,17.3,3.9,0.0,0.0,9.7,21.2,1.85,5.4,74,49,0.398,0.399,0.373,9.8,10.1,11.3,10.45,61,987.9,9,1,0,1,0,0,0
12.3,20.7,4.6,0.0,0.0,15.9,31.7,3.03,4.2,62,32,0.399,0.393,0.37,10.8,10.4,11.2,13.68,39,985.0,9,2,0,1,0,0,0
13.7,19.7,7.1,0.3,0.0,26.2,57.6,3.5,4.6,56,38,0.409,0.386,0.365,12.1,11.4,11.2,12.96,39,979.3,9,1,0,2,0,0,0
7.7,13.0,3.9,1.3,0.0,29.6,55.8,2.03,1.8,68,43,0.419,0.386,0.365,9.5,11.5,11.3,10.14,45,983.8,9,0,0,1,0,0,0
5.7,10.5,1.6,0.0,0.0,24.4,48.2,1.92,-0.8,65,43,0.415,0.388,0.367,6.6,9.1,11.2,10.47,35,991.4,9,1,0,2,0,0,0
6.0,11.6,-0.0,0.0,0.0,22.6,45.0,2.01,-0.5,66,41,0.409,0.387,0.366,6.4,8.1,10.8,11.62,22,994.9,9,1,0,2,0,0,0
4.1,8.8,-0.1,0.0,0.0,16.5,34.9,1.86,-3.0,64,36,0.4,0.384,0.364,5.5,7.6,10.5,12.93,34,997.0,9,1,0,1,0,0,0
8.2,15.3,1.6,3.9,0.0,18.7,36.0,1.57,3.1,71,53,0.4,0.382,0.363,7.1,7.3,10.1,7.14,94,998.4,9,0,0,0,0,0,0
12.2,20.3,7.3,0.0,0.0,12.8,26.3,2.33,5.6,68,35,0.409,0.379,0.36,10.8,9.2,9.9,12.09,22,1002.1,9,2,0,1,0,0,0
12.3,21.3,4.7,0.0,0.0,13.5,27.0,2.76,2.6,57,26,0.394,0.37,0.354,10.7,9.9,10.0,11.63,91,1004.2,9,2,0,2,0,0,0
13.3,22.8,7.2,0.0,0.0,14.0,28.4,2.99,1.4,49,20,0.378,0.358,0.345,11.7,10.9,10.1,11.19,53,1001.2,9,2,0,2,0,0,0
11.9,22.3,3.1,0.0,0.0,10.7,20.2,2.48,1.7,55,23,0.367,0.35,0.339,11.0,10.7,10.3,11.4,2,995.1,10,2,0,2,0,0,0
7.1,11.9,0.4,0.0,0.0,19.3,39.6,2.16,-0.9,61,32,0.36,0.345,0.336,8.5,10.2,10.4,11.46,7,996.7,10,2,0,1,0,0,0
4.2,13.4,-3.7,0.0,0.0,9.2,16.2,1.52,-3.7,62,26,0.352,0.338,0.331,5.0,7.6,10.2,11.01,0,1002.2,10,2,0,2,0,0,0
6.4,16.7,-1.6,0.0,0.0,11.7,24.1,2.09,-2.3,60,24,0.344,0.33,0.324,5.8,6.7,9.9,10.84,26,1000.0,10,2,0,2,0,0,0
8.2,20.1,-0.5,0.0,0.0,11.8,19.8,2.11,-2.0,56,15,0.333,0.319,0.316,7.6,7.4,9.6,10.72,0,992.5,10,2,0,2,0,0,0
9.4,19.2,-0.3,0.0,0.0,14.0,27.0,2.52,-3.7,48,12,0.319,0.297,0.299,8.1,7.9,9.4,8.58,61,985.6,10,2,0,2,0,0,0
7.6,11.7,0.9,0.0,0.0,16.5,35.3,1.94,-0.8,59,29,0.311,0.287,0.291,8.5,9.0,9.4,9.72,41,994.7,10,2,0,2,0,0,0
11.7,19.8,1.0,0.0,0.0,23.5,46.4,3.42,-0.1,46,32,0.306,0.279,0.284,9.6,8.2,9.4,8.7,67,995.3,10,2,0,2,0,0,0
14.6,21.6,8.0,0.0,0.0,21.3,38.9,3.07,1.8,45,19,0.299,0.272,0.276,13.0,11.0,9.5,8.5,97,987.7,10,2,0,2,0,0,0
6.8,11.0,3.2,0.0,0.0,25.9,50.0,1.97,-0.2,62,47,0.294,0.269,0.273,8.6,10.4,9.8,6.32,100,984.1,10,1,0,2,0,0,0
-0.8,3.0,-3.0,6.6,3.78,28.0,52.2,0.53,-3.0,86,67,0.308,0.269,0.272,2.7,7.0,9.7,2.11,100,981.1,10,0,0,1,0,1,1
-3.8,-2.4,-6.1,3.9,2.73,27.2,48.2,0.56,-6.0,85,70,0.316,0.269,0.271,-0.5,3.4,9.2,6.35,83,995.0,10,0,0,1,0,1,1
-6.1,-1.8,-9.6,0.0,0.0,17.0,33.8,0.59,-8.8,82,63,0.319,0.272,0.273,-3.3,1.4,8.4,6.92,61,1004.8,10,1,0,1,0,0,0
-5.3,1.0,-10.8,0.0,0.0,13.7,28.8,0.78,-8.6,79,54,0.321,0.273,0.274,-3.4,0.7,7.6,8.61,13,1002.1,10,1,0,1,0,0,0
-2.5,2.6,-7.1,0.0,0.0,10.6,23.4,0.83,-6.7,74,50,0.322,0.273,0.275,-1.7,0.6,6.9,7.05,52,999.5,10,1,0,1,0,0,0
-0.4,6.8,-6.7,0.0,0.0,6.5,14.0,0.98,-7.8,62,29,0.325,0.274,0.274,-0.5,0.6,6.3,7.69,9,1000.7,10,2,0,2,0,0,0
0.5,10.1,-6.5,0.0,0.0,10.4,14.8,1.11,-6.8,63,27,0.327,0.273,0.272,0.3,0.7,5.8,7.64,0,1003.6,10,2,0,2,0,0,0
2.4,11.9,-3.8,0.0,0.0,9.4,16.9,1.25,-4.7,64,26,0.327,0.268,0.267,1.5,1.2,5.4,7.43,27,1002.4,10,2,0,2,0,0,0
2.2,10.5,-3.0,0.0,0.0,7.6,17.6,1.07,-3.0,71,42,0.326,0.264,0.264,2.0,2.2,5.2,7.28,14,999.9,10,1,0,1,0,0,0
4.7,11.8,-2.2,0.0,0.0,15.0,30.2,1.62,-2.4,64,35,0.327,0.263,0.263,2.7,2.6,5.1,6.79,46,993.9,10,2,0,1,0,0,0
4.9,10.4,0.8,0.0,0.0,12.8,23.4,1.15,-0.3,71,45,0.332,0.263,0.263,5.1,4.2,5.1,6.67,51,986.7,10,1,0,1,0,0,0
2.2,5.2,-0.7,0.0,0.0,10.0,22.0,0.65,-1.5,78,57,0.335,0.262,0.262,2.8,3.9,5.2,3.91,58,985.3,10,1,0,1,0,0,0
2.7,5.9,0.1,2.1,0.0,20.5,40.7,0.78,-0.1,83,63,0.346,0.263,0.262,3.1,3.5,5.3,5.4,79,980.5,10,0,0,1,0,0,0
5.4,6.9,2.9,1.4,0.0,24.9,46.4,0.55,3.9,90,81,0.371,0.264,0.262,4.9,4.1,5.3,3.23,98,979.0,10,0,0,1,0,0,0
6.5,7.6,4.1,0.9,0.0,33.0,58.3,0.88,3.4,81,70,0.387,0.268,0.263,5.7,5.2,5.4,2.53,95,980.3,10,1,0,3,1,0,0
5.4,9.0,3.4,0.7,0.0,11.9,18.4,0.55,3.2,86,72,0.386,0.271,0.264,5.2,5.4,5.6,3.01,99,986.9,10,1,0,1,0,0,0
3.3,7.0,0.5,0.3,0.0,12.8,23.4,0.58,1.5,88,73,0.386,0.274,0.264,4.0,4.8,5.8,5.21,70,987.2,10,1,0,1,0,0,0
1.3,2.4,-0.3,4.4,0.28,27.6,47.9,0.3,0.4,94,87,0.415,0.281,0.266,2.5,4.1,5.8,2.98,96,984.0,10,0,0,1,0,0,0
